contest-tmp2m-14d__tmp2m,index
26.51065579833808,390733
26.337393107161997,390734
25.972908571960154,390735
26.360854708442595,390736
25.389449982139247,390737
25.708164137292002,390738
26.247046085109314,390739
27.44036880035459,390740
24.2835167485935,390741
25.030733994499624,390742
23.115778537750238,390743
27.40766593926893,390744
21.9192597242222,390745
20.924431982665958,390746
26.08889685843529,390747
25.408479447323018,390748
24.3099298293027,390749
26.161961161206428,390750
29.930056635092992,390751
25.87788962108533,390752
23.052774384210274,390753
21.289970837133616,390754
21.41079072805874,390755
24.594700729944798,390756
26.73117663842074,390757
23.64119711779386,390758
28.55617571338926,390759
20.192427213161995,390760
20.54012159821608,390761
23.587471268690212,390762
25.207715764896477,390763
27.861155068100054,390764
28.515627967237272,390765
27.65083533657238,390766
27.424058087669565,390767
22.28422696082834,390768
29.159115517348106,390769
20.9004254752989,390770
28.421425514756624,390771
21.909506882396066,390772
25.095216077793662,390773
28.16726785337348,390774
23.42854927292627,390775
20.621841937152887,390776
26.082077209897903,390777
23.12635167533016,390778
20.213301564872353,390779
27.504471487706425,390780
27.998077185482888,390781
24.73478445316065,390782
21.728633780222378,390783
21.255066343274954,390784
20.550694796926948,390785
23.88115663909144,390786
23.37103358121312,390787
27.449177023851412,390788
21.540549205350278,390789
29.3389490065606,390790
29.862683112649464,390791
20.47482936309607,390792
26.683253143871408,390793
26.911689792500063,390794
29.229627173549147,390795
22.130864272278085,390796
22.987236781525695,390797
25.945394421552148,390798
29.894032340691922,390799
24.964040379488857,390800
21.898617697137276,390801
20.9195998401499,390802
23.72813273209002,390803
24.915140168966403,390804
20.204174404741376,390805
21.45105256953607,390806
22.47866545755853,390807
25.923569738306703,390808
29.035681658610336,390809
26.57586194187997,390810
28.96466552216345,390811
26.78926253775563,390812
25.923693922592207,390813
27.999092029403172,390814
29.255715523732604,390815
20.063915364734935,390816
28.16228189308713,390817
27.34424128593665,390818
20.885328429050798,390819
20.794518387781345,390820
24.659404741838056,390821
25.99247322093939,390822
23.2211226628863,390823
24.36287835551009,390824
28.11276123755178,390825
20.428406839717937,390826
24.159804903798786,390827
25.1460763327497,390828
28.220530822985758,390829
22.13872548114351,390830
29.355406541932645,390831
29.017182461378134,390832
26.83911297407594,390833
23.913920460420933,390834
24.14055258891739,390835
24.208907729264276,390836
27.623610614007696,390837
20.868192764061888,390838
25.360611574057966,390839
25.54931955335257,390840
28.751527787896823,390841
26.119276042358866,390842
26.406917239854124,390843
22.652479250793146,390844
25.18636705262312,390845
29.575789616855886,390846
23.60615408288831,390847
25.08386573956151,390848
28.220069171199697,390849
20.881144607917896,390850
28.491190378232837,390851
29.518718688922714,390852
21.94040614843861,390853
26.6531226945377,390854
22.285697399110116,390855
21.06268780670344,390856
22.089122713212593,390857
20.85578765639473,390858
24.797760598099273,390859
24.351613275912918,390860
22.473150692831023,390861
20.655344977196172,390862
22.22889748946379,390863
29.335709000071436,390864
27.479747764703315,390865
27.93737037180444,390866
28.96474600817476,390867
25.86052385232925,390868
25.65002654222786,390869
21.689851006550743,390870
22.401147844181242,390871
22.1131972835733,390872
27.77007892128661,390873
22.484918614228416,390874
20.29873326416504,390875
23.782993827890706,390876
21.69561865678376,390877
20.69639624106558,390878
29.75719834771931,390879
23.100010685786035,390880
27.227303555754645,390881
27.316472139975147,390882
27.48689162355864,390883
27.005005160422318,390884
21.109112734842864,390885
29.89557731408358,390886
27.277959032510285,390887
22.95596312614661,390888
28.70502486801084,390889
28.96488685501669,390890
20.222315179778995,390891
24.659455920114972,390892
22.45513283428652,390893
23.02014474747482,390894
23.833349702021486,390895
28.902500509132295,390896
27.837635975916548,390897
27.619458062854534,390898
25.305594723108083,390899
24.855922855521438,390900
24.13937574627782,390901
29.97672835817323,390902
25.17837126849073,390903
25.386239680840063,390904
23.353620255538182,390905
23.401009141432475,390906
21.3644724438139,390907
21.812083961355448,390908
22.58001835244474,390909
25.051147794537954,390910
26.502366405581306,390911
27.323024332097305,390912
21.375874814218285,390913
28.214060717119473,390914
29.97716121162555,390915
22.805909910857245,390916
29.35183106795366,390917
23.24280905741962,390918
27.9915648764168,390919
24.605983376195113,390920
25.478917907883705,390921
21.414563206095327,390922
24.166588258171764,390923
26.165184664440005,390924
27.089576874384164,390925
27.036921992280263,390926
27.691016661190844,390927
24.367650496267782,390928
27.78048801968117,390929
26.328930631211595,390930
29.830571198638886,390931
23.81214213650211,390932
21.506175752569106,390933
21.703558092103943,390934
25.115420487897605,390935
21.09455739004636,390936
22.382605442762838,390937
24.313002415275324,390938
21.666247356826393,390939
20.1703244942816,390940
27.5389669565047,390941
27.335468604871245,390942
24.782301304369913,390943
23.49757693519154,390944
20.64637328254128,390945
21.204965699547607,390946
20.752298408924187,390947
21.518013976168056,390948
23.214008109706697,390949
25.021657062425657,390950
28.079414169789278,390951
22.396303284430864,390952
28.437870780197944,390953
28.02860597225031,390954
26.60419874072284,390955
22.086781370557453,390956
23.186935641291438,390957
24.835911085064865,390958
29.271762714460266,390959
27.150044301721884,390960
21.60492190143586,390961
25.593111995945982,390962
26.669716379401464,390963
28.147920401437275,390964
24.246044268852064,390965
23.616390503422764,390966
24.8000478562799,390967
26.798321939128666,390968
23.406836204180305,390969
26.168016626410868,390970
20.510926404693855,390971
29.58782234235643,390972
22.280397817370098,390973
25.071245934703533,390974
29.84655212164988,390975
21.06501921532126,390976
21.471137914088835,390977
25.3344914932903,390978
26.11896060610014,390979
23.245887506992922,390980
27.199600970303315,390981
24.02442547169546,390982
27.31165225223002,390983
21.493011610830578,390984
24.268733698907905,390985
22.76639533586352,390986
29.866080262525735,390987
27.62879339609718,390988
28.620256050046464,390989
22.268741892272825,390990
26.58265883702224,390991
20.581433929329297,390992
28.034296521454063,390993
21.251542529568475,390994
20.77345779020182,390995
26.560596808954855,390996
22.80300017950712,390997
20.327450902419496,390998
25.948442396162427,390999
20.452584030185022,391000
29.763851180291837,391001
23.055583650714357,391002
20.560718962153043,391003
22.952236989996408,391004
26.024595134645146,391005
26.110587751507328,391006
27.531488658392025,391007
21.52033778832004,391008
22.78859221479122,391009
24.80186399794494,391010
25.74798173903325,391011
20.366994246573427,391012
28.152456472262898,391013
27.467808717667403,391014
25.02287559561705,391015
23.82772401277605,391016
21.715002779751394,391017
21.190430916038004,391018
23.27406058457736,391019
24.852582406072067,391020
22.533837042619048,391021
20.00469840152605,391022
29.072875917255907,391023
23.656298975468175,391024
21.0246623860725,391025
29.403214256162443,391026
26.7389433698372,391027
24.86843353890844,391028
28.661384127693136,391029
27.315663770124726,391030
25.10234309221044,391031
21.55064603799664,391032
20.685705194284683,391033
23.96445600568904,391034
23.367290599987992,391035
20.55853611980843,391036
22.46539297019058,391037
28.126322377145534,391038
28.014234228467743,391039
21.9794098881336,391040
22.315616317007134,391041
22.533801187408844,391042
27.070532085844725,391043
27.565073900752267,391044
23.114124831057055,391045
21.909104233742013,391046
28.994250632418673,391047
20.747346250922515,391048
20.782562420123217,391049
29.288269606792635,391050
26.634321788217324,391051
25.72867164332438,391052
20.069151547181946,391053
21.0054535671041,391054
23.38435182135504,391055
28.773460406218746,391056
22.913730886453383,391057
27.20306047620908,391058
25.783866050696233,391059
21.48590758799057,391060
26.940302001826016,391061
28.730204423251024,391062
29.459229334857135,391063
25.372506519191454,391064
22.823017855945274,391065
28.96407859630156,391066
20.718101589089926,391067
22.84905196455429,391068
27.652079838454156,391069
20.362669481661538,391070
28.866122952788608,391071
28.28456158516868,391072
20.721492992365523,391073
21.208511670454683,391074
23.517203513394826,391075
29.021753108605008,391076
29.596444034260735,391077
23.149713803761127,391078
25.500989334692264,391079
29.404344257641554,391080
25.54953486030756,391081
26.642876559114285,391082
21.380417680770165,391083
26.975598672598267,391084
28.342961346376185,391085
22.922043730122013,391086
25.417480484824768,391087
25.972155215572037,391088
27.706085168766407,391089
22.1626201579242,391090
29.976524055593934,391091
24.647868877787445,391092
29.95569216084037,391093
23.129474896224202,391094
25.693706143554753,391095
26.742670301244246,391096
27.785443527548654,391097
23.59194385016574,391098
27.712368529717345,391099
23.46207917687465,391100
25.17248880154576,391101
27.743539952242607,391102
23.76682803769359,391103
23.15678238875693,391104
29.06620092720003,391105
28.417678590684865,391106
25.97374966593699,391107
29.679979270669357,391108
22.645286489494858,391109
24.230694339320834,391110
29.105416282599414,391111
21.67711569666978,391112
29.556168496417367,391113
26.087297038669334,391114
29.147840215844397,391115
24.452515363281677,391116
28.599904387050987,391117
23.363908060375294,391118
25.82098548870064,391119
25.75213181330028,391120
26.6147426048055,391121
22.759856175706958,391122
20.103593008715468,391123
22.493611067836667,391124
22.791540746898633,391125
22.863620181516335,391126
28.767051876944063,391127
29.34428389818865,391128
20.260750587615888,391129
21.93241411731015,391130
28.41535375136285,391131
21.617155136210588,391132
21.094433830120714,391133
28.74732547830459,391134
21.111135604373484,391135
24.597913954197885,391136
21.811637650650198,391137
27.690952963216713,391138
29.8229143694629,391139
26.48413708820094,391140
23.913208773896265,391141
28.922612442670456,391142
26.833087887259513,391143
20.928882732589777,391144
28.31106774451224,391145
23.040598133660385,391146
22.46020996771627,391147
21.096428956900844,391148
29.54895050285389,391149
23.87047755215803,391150
28.73910842365862,391151
27.71717221867638,391152
21.872633096455626,391153
22.567104659206816,391154
21.844493340392198,391155
22.910092124996602,391156
21.44643812414682,391157
26.803957236813545,391158
22.55236562147932,391159
25.949587099371143,391160
20.71452172224254,391161
29.788149169831023,391162
29.19312465278046,391163
29.2245206878517,391164
27.072290415809356,391165
21.579797961075265,391166
29.791772633331433,391167
21.63401975638917,391168
21.342314138154126,391169
28.913189477977866,391170
22.568474568951956,391171
24.82423373804569,391172
28.935685500429898,391173
27.513973608653348,391174
27.349552088901966,391175
26.374237754104165,391176
29.855118441952232,391177
26.83819388089535,391178
28.074468671981343,391179
21.875862338878914,391180
27.072070454657226,391181
28.429841966178177,391182
21.102502292928765,391183
27.66020360791141,391184
20.35670555839465,391185
26.195470439985563,391186
28.59660021808967,391187
28.565326287968738,391188
24.920449552358328,391189
20.65137965697568,391190
28.337840012687455,391191
29.664510669937606,391192
20.48964207754608,391193
29.35151810919886,391194
20.920839048285323,391195
26.013038409076486,391196
20.053342614330937,391197
24.577395715573996,391198
27.798767156702397,391199
24.680148001206142,391200
26.3965215221099,391201
23.998386046455835,391202
25.589882812264385,391203
25.740036557503053,391204
21.701990233905526,391205
28.599757375497884,391206
23.30250214313924,391207
25.86186454926716,391208
27.060214553935015,391209
28.462299762921198,391210
23.850778439160127,391211
21.23837979682427,391212
23.87603858052006,391213
26.653393216262316,391214
22.5688383864046,391215
28.530378697642355,391216
24.503350920806042,391217
20.775827808077615,391218
28.988305878325924,391219
22.467971901612202,391220
25.953875898804057,391221
26.04078606074524,391222
29.457384050271678,391223
22.7062078675181,391224
24.16779653162999,391225
24.51390755195898,391226
27.531209733935878,391227
21.736043492348884,391228
24.40556126784596,391229
25.351631115849557,391230
29.15496334316513,391231
23.72008284429327,391232
28.77296238141188,391233
25.86001451156008,391234
27.28992503867392,391235
26.4501716225748,391236
26.86487887186309,391237
28.735941450454508,391238
23.926497551607465,391239
21.94477486218871,391240
26.483869515416792,391241
29.212843409412013,391242
24.07861914266114,391243
20.511405703172674,391244
20.196523143620258,391245
29.015455926133882,391246
24.12109712518533,391247
25.34757886555124,391248
21.380048729276744,391249
25.269448733139203,391250
28.913749650967446,391251
29.524528710666843,391252
23.661875461125096,391253
23.292422485385647,391254
26.190679892131584,391255
21.953526797988907,391256
27.979363571755044,391257
20.704962859246024,391258
21.546120642646642,391259
22.216642004602488,391260
21.174309376392127,391261
27.070136519348274,391262
28.99750667605347,391263
27.896841179599114,391264
25.948972171155013,391265
21.320508976741557,391266
27.12098494292794,391267
29.814292364356994,391268
24.522913472930163,391269
23.47809477980212,391270
26.094793302796752,391271
29.70047854623091,391272
29.614568618088793,391273
27.758804910635885,391274
28.085108301265173,391275
23.158377659030755,391276
25.216744836419274,391277
28.372935414838068,391278
29.623237525645248,391279
28.985200766154115,391280
26.556874517617103,391281
24.537416780322747,391282
28.092933153313403,391283
24.311786897454443,391284
24.468208601382763,391285
28.245670740541286,391286
28.813716173401588,391287
29.245379265520924,391288
28.115268003708124,391289
21.923560898588153,391290
23.520467888038816,391291
28.13525379651941,391292
26.678248433627754,391293
27.859906038908875,391294
20.49652997039549,391295
23.006824141079033,391296
25.385711513119837,391297
23.190919959382224,391298
24.924240125643742,391299
24.908634021356406,391300
27.864727220861397,391301
27.92296089075138,391302
26.731903765441132,391303
27.40249840089139,391304
26.878168910060168,391305
20.761638914577237,391306
22.26885592608201,391307
23.727706980735192,391308
22.94992042556446,391309
27.170194952280223,391310
23.179295877734432,391311
26.011365052849264,391312
26.233772544967195,391313
26.6691902262094,391314
28.380257695644865,391315
28.938692127486785,391316
28.907242411107973,391317
26.271843304758242,391318
25.790714702423628,391319
21.686111755502548,391320
24.875948899684847,391321
21.72636631263065,391322
29.07179669987258,391323
24.973618021305786,391324
25.01143546533127,391325
20.784583359401374,391326
29.249174634213215,391327
28.645057742043146,391328
28.464193120594885,391329
26.611612255701818,391330
25.074276469863648,391331
27.024617560481705,391332
20.802972520945655,391333
25.883009371465374,391334
22.983317822778282,391335
21.905610382732096,391336
23.608267538681357,391337
28.107443775765372,391338
20.334207804986374,391339
21.204186351693433,391340
28.644703940908848,391341
20.76519839648694,391342
20.511495786324875,391343
21.12426044656418,391344
24.228650469833063,391345
25.88573974596654,391346
22.43669142374108,391347
20.626139047281185,391348
25.173295447834107,391349
22.904253718594077,391350
26.84870238661918,391351
25.92214047707882,391352
24.52135681181684,391353
27.874508125166297,391354
22.91321373209807,391355
26.177656405106546,391356
24.11044790062743,391357
28.31643456632589,391358
27.804455533392343,391359
22.137488854151204,391360
28.246872043113584,391361
29.179143567807934,391362
20.128125824147258,391363
24.726287616231133,391364
24.665506704936874,391365
29.37592548809467,391366
25.626923648719895,391367
21.520999675811677,391368
23.336425206461637,391369
24.94674181355993,391370
25.162808922651763,391371
24.62294719845802,391372
26.4942900063858,391373
20.12613073498598,391374
26.653516880885952,391375
28.362081326938075,391376
23.666751246199116,391377
29.191274479355847,391378
27.188436402531277,391379
20.041531963320228,391380
29.928210562768243,391381
20.50203635910145,391382
27.870238577824253,391383
23.962137831657408,391384
27.5222914790453,391385
20.391883837742277,391386
26.193313655321848,391387
24.959780418336127,391388
20.782171561103766,391389
24.362698141003058,391390
25.138724804624623,391391
21.947337818956015,391392
22.545642336341825,391393
21.06667804504997,391394
24.16101663860668,391395
27.55364300142258,391396
29.207148099196825,391397
27.49404499790356,391398
27.7229308355343,391399
22.11923718424615,391400
22.64646029696295,391401
25.218847888387625,391402
29.06587729463092,391403
24.437822890121854,391404
28.661155298310398,391405
22.968868361780046,391406
23.75807163675304,391407
22.318985136937336,391408
29.846150863451115,391409
22.303481501953485,391410
22.29883772413249,391411
21.276393077395408,391412
24.170530598151394,391413
27.737187195612307,391414
29.6134633839837,391415
27.790807700180792,391416
21.631769917107878,391417
24.782968404026654,391418
28.26052882224582,391419
28.49232807977979,391420
24.63695640510898,391421
25.270586938032338,391422
26.446691885092104,391423
25.52551892583555,391424
21.092650300616327,391425
27.73008819457297,391426
26.06597927159394,391427
20.50061289746521,391428
24.576491254155485,391429
29.946298099535284,391430
23.60884128878524,391431
26.216175137285514,391432
22.09625784866352,391433
27.088137420515455,391434
21.674292885141778,391435
22.650000595702757,391436
28.506570769933333,391437
20.60496499515703,391438
24.8284110612281,391439
21.08521633489461,391440
21.884358575658215,391441
28.52497820528219,391442
27.63599821074199,391443
22.969033055977583,391444
27.326131164646753,391445
24.558185565139457,391446
21.914544167385966,391447
22.522819154858333,391448
25.667433517823124,391449
27.845421270243317,391450
26.904607576872962,391451
26.14046340861697,391452
25.10027502957917,391453
26.258959813581296,391454
23.116623490570223,391455
24.61700344487945,391456
29.596088003840734,391457
20.740121767603746,391458
25.597192658746373,391459
22.64622694425674,391460
20.00125681847539,391461
23.61789141039994,391462
28.40790025442449,391463
26.11021461457173,391464
28.954856194354168,391465
25.3619517339025,391466
25.76853590951408,391467
21.583116546993416,391468
25.14041754155329,391469
29.08284120137579,391470
22.292653271712233,391471
24.237690163826258,391472
23.310885784724725,391473
28.881459578886815,391474
23.734626048514638,391475
23.73374805448902,391476
26.001544107931558,391477
20.161544994703714,391478
22.462135909665502,391479
21.665950124117117,391480
26.77564151281767,391481
26.892525826517996,391482
28.176720142086563,391483
23.123738374941823,391484
25.030721316706614,391485
24.896374094321814,391486
20.281987955775815,391487
27.25350025759881,391488
24.196430606726935,391489
21.22064947270197,391490
20.34239974769878,391491
26.802086134112898,391492
27.77588992293439,391493
26.262557653347006,391494
21.478899998545746,391495
27.255756102432915,391496
26.249654949282778,391497
29.322465010195312,391498
21.216085624989535,391499
20.10103314396171,391500
23.670062676094027,391501
29.045936385459704,391502
22.39966350960977,391503
26.872445726674364,391504
28.247082372172443,391505
23.360625424765676,391506
26.7388443873484,391507
20.543079893431557,391508
26.00325554747022,391509
26.37327540674319,391510
27.891402138307154,391511
29.05006128818401,391512
26.94381733587552,391513
22.278825043758598,391514
23.8544814243957,391515
28.85445921939386,391516
25.362570141339237,391517
23.42620202308221,391518
29.08331960689145,391519
27.150265068202703,391520
28.321855345530516,391521
21.791484375769997,391522
25.50465929847224,391523
22.359930064293223,391524
21.741333267926553,391525
21.52156314385228,391526
24.592809063784642,391527
23.99036074618149,391528
21.869495343558363,391529
25.130003752758217,391530
28.21959060496787,391531
26.212924807044168,391532
24.05138183214747,391533
25.252874752045987,391534
25.346048050938663,391535
22.934411033099764,391536
25.944894141078997,391537
21.784075890596746,391538
22.228182015510665,391539
27.59177734839076,391540
23.528146796826974,391541
27.25951748943411,391542
21.377686492841033,391543
25.08529371034684,391544
20.58640515603077,391545
21.169660336641343,391546
21.95676592157086,391547
24.190179497358578,391548
23.18244282248434,391549
29.650423881278375,391550
29.65801563285734,391551
25.2069338162132,391552
24.648444722698404,391553
27.39235030026047,391554
20.10702284220678,391555
23.297025493556806,391556
22.602757606988376,391557
27.41112692543209,391558
25.89757869865673,391559
23.39815707627912,391560
21.127691959723485,391561
27.491478711779326,391562
22.28795303810952,391563
20.5660123452629,391564
27.32751660262778,391565
24.238145278377008,391566
27.98695012101786,391567
29.27753444678102,391568
20.605582726135115,391569
22.405495358795697,391570
29.807902977794235,391571
23.18157187323841,391572
24.787689322415247,391573
28.014900258955254,391574
26.158536136378174,391575
22.15363349120924,391576
27.47367647644306,391577
23.143437661486786,391578
25.526527310744648,391579
26.7929285569102,391580
21.76768982068421,391581
21.104373055322007,391582
22.74005662699887,391583
28.69827400298136,391584
20.235549965206804,391585
21.778876314866544,391586
29.342426815295475,391587
29.78471648239195,391588
24.949620748016777,391589
20.02263430965857,391590
20.539197178609292,391591
29.586864223750695,391592
24.895555867737276,391593
26.188977021534463,391594
27.604646547509102,391595
29.74289981718841,391596
27.639462976671318,391597
27.752210102389302,391598
20.962655997854135,391599
20.89128028469264,391600
26.862598066741036,391601
22.163167072486846,391602
20.42542809504167,391603
27.54304426513506,391604
20.5254749934985,391605
27.356193193809126,391606
28.73877017219416,391607
21.06827965243864,391608
23.824577925081517,391609
21.956342414672317,391610
23.74912789854324,391611
28.97303738388507,391612
26.481529837344638,391613
29.246187810453677,391614
20.09889893576547,391615
23.917799764873067,391616
21.460911039071327,391617
26.819886303469907,391618
23.46446423794577,391619
28.631946597471785,391620
26.827707717551668,391621
27.944903641458055,391622
20.993076683197543,391623
21.81782958204908,391624
24.78406063543475,391625
23.687130726543366,391626
29.619329243121726,391627
29.165895554026143,391628
26.951046467684144,391629
24.595187209007186,391630
27.080868342828808,391631
26.57649164787325,391632
29.305867543991653,391633
24.082952391222555,391634
29.560748615119085,391635
28.116801435248057,391636
23.14313169234705,391637
29.168073256413493,391638
24.46050985951819,391639
28.69415406335594,391640
21.450002948043817,391641
27.507549564049626,391642
24.975412471914666,391643
20.993553818667998,391644
22.663471880722142,391645
26.790050066385035,391646
20.219612492660456,391647
27.70315989297141,391648
29.995259937678195,391649
27.591827215889857,391650
27.766141554753688,391651
28.558447243110788,391652
24.603228045871727,391653
23.938155376306273,391654
29.18056403201421,391655
20.412614234902726,391656
25.89550122155624,391657
27.772368841656817,391658
26.602023872305377,391659
20.632757299750974,391660
26.38111053086372,391661
28.29121618814656,391662
26.234888619750542,391663
20.025361280913504,391664
25.283732640334456,391665
23.443819652984853,391666
26.56169290831409,391667
21.167976906343664,391668
25.35722749272861,391669
28.399143992139532,391670
20.982855574913746,391671
28.894330621388136,391672
22.51136089767278,391673
23.610701427086145,391674
21.129771338486297,391675
20.253243608280396,391676
20.37429776517401,391677
21.485945085557372,391678
21.537769671021707,391679
27.32082011543524,391680
25.77825253391952,391681
25.931684448285694,391682
29.508990436932585,391683
28.05275146160057,391684
24.96146311807832,391685
29.40979349506341,391686
21.893172236740547,391687
21.890908503044535,391688
26.926870351276655,391689
28.591122831859266,391690
28.987583987006083,391691
25.882681672432756,391692
24.52405666505352,391693
23.977679336588956,391694
27.21684858265339,391695
26.252774182808253,391696
25.877395699498575,391697
21.431763634620488,391698
27.26084871157973,391699
28.506434522773795,391700
24.942982480254436,391701
27.30447612083578,391702
28.305638848067257,391703
21.962293331100973,391704
26.389867409595794,391705
29.45995826376233,391706
27.949189959316705,391707
28.587194409918194,391708
21.075639071585194,391709
27.152089114258082,391710
24.517931375800615,391711
26.238358951014288,391712
21.317805199184882,391713
29.189016546656198,391714
27.257625079095096,391715
23.819026510190007,391716
27.085322550207035,391717
24.25944411113365,391718
28.05608701302514,391719
27.441512419956904,391720
27.354091380460524,391721
25.312509797066145,391722
21.948736888803804,391723
28.884227101112895,391724
26.02580537075606,391725
25.24151648853028,391726
25.90314687783854,391727
24.152008994494274,391728
27.03551126502831,391729
21.464167072046557,391730
20.307699141321482,391731
22.219906655090234,391732
20.17561525594481,391733
21.96914971995404,391734
23.608041533402663,391735
29.77931911795723,391736
23.53510239066573,391737
28.403589035785735,391738
23.34393101551965,391739
25.975322164450112,391740
28.130502938910535,391741
28.645483807285157,391742
24.96043247659379,391743
22.48021201444439,391744
22.6892891541787,391745
22.51414795329194,391746
26.94273373993841,391747
28.862836915115388,391748
25.951969496025722,391749
26.61382778523958,391750
28.709734078456457,391751
22.34839483088027,391752
26.953895634328873,391753
29.462147413730342,391754
25.063261878458366,391755
25.88913531852609,391756
22.364770288695894,391757
21.0189036209079,391758
28.361686651230016,391759
21.930518335131076,391760
27.78121599996029,391761
23.017766704466265,391762
21.036932292628897,391763
20.897885252572003,391764
26.653658539124912,391765
26.378349405994925,391766
21.443209555031224,391767
20.182856465077684,391768
27.72183887064196,391769
29.990686419631487,391770
26.677904290507957,391771
23.76958664170736,391772
22.78607776412371,391773
23.22664983658801,391774
24.13128874333257,391775
24.449598117438065,391776
20.390485816704842,391777
26.383750886963643,391778
28.946042141400216,391779
26.922974880701688,391780
24.167135773775517,391781
29.21594191740634,391782
29.26061560034779,391783
21.412323944362445,391784
23.481983842265436,391785
22.013773934981355,391786
23.342106292876096,391787
26.89917986317619,391788
29.32414875239825,391789
22.65401625363472,391790
23.181627045536672,391791
24.366736435781593,391792
27.819652704127254,391793
22.531553037119547,391794
20.060167537640076,391795
21.524583382533628,391796
21.855365650656474,391797
27.54380077716943,391798
25.8457623920064,391799
26.119968924929267,391800
22.884200454304413,391801
20.615962898248558,391802
23.501234585461933,391803
27.35023667999063,391804
20.489296413503084,391805
26.213667274466026,391806
25.63233800360134,391807
22.881738727588413,391808
27.871863095491058,391809
29.370064868410168,391810
24.59301494623161,391811
20.144810100120523,391812
23.31843846405857,391813
20.59261923182639,391814
28.003863732409904,391815
29.014415641766803,391816
23.271796674304397,391817
26.936529870669062,391818
21.93936810665837,391819
24.87235150567343,391820
26.857660599688877,391821
20.216674066850295,391822
20.025193728853072,391823
21.270875907660063,391824
21.717452797527727,391825
22.51860565317453,391826
26.452907447952686,391827
22.58027163351585,391828
25.284148440203555,391829
24.575053463137486,391830
20.47115015872004,391831
23.0138592581783,391832
27.696213990020134,391833
26.007068355563963,391834
25.8411837299489,391835
24.366800800623583,391836
25.708621029585046,391837
23.337293897627095,391838
24.397044683887536,391839
23.038438101012545,391840
26.799319109625927,391841
21.531619366249824,391842
21.67484083398297,391843
24.178379838313383,391844
29.301678076741663,391845
26.39583525951688,391846
26.23925430375113,391847
20.598622052673136,391848
29.213276704654163,391849
24.45084533947302,391850
29.01896744860834,391851
20.606882033318065,391852
29.074251066692167,391853
20.967350521610395,391854
28.50639063952359,391855
28.729621575098,391856
22.42929397961868,391857
29.529711226792486,391858
22.63972619504993,391859
22.389020585621157,391860
23.55104778099811,391861
28.527677939429616,391862
26.595358904813292,391863
21.46705298629203,391864
22.810758910294556,391865
28.71947705113898,391866
21.05377867349134,391867
29.371816588905048,391868
24.034002598808666,391869
22.886361119461725,391870
26.19381915128253,391871
27.87813714317533,391872
28.538582116235357,391873
23.150462891897206,391874
22.64713278658932,391875
27.182526256189423,391876
20.57704442623483,391877
24.7417559060063,391878
24.14286084674761,391879
20.12487361605361,391880
27.19324862147679,391881
27.48929401880963,391882
28.654420992601487,391883
23.597576691418404,391884
26.136176796225428,391885
24.12852529753723,391886
29.44604597240069,391887
29.903856553371703,391888
21.41936432161056,391889
22.36866236001884,391890
29.840345145335995,391891
22.883199559539232,391892
20.258733508562557,391893
23.969609250422387,391894
29.134982304268004,391895
24.044471627010218,391896
26.364659685113864,391897
20.58786268969239,391898
22.80532196216744,391899
25.575335940068165,391900
28.44375765796911,391901
20.54014213510311,391902
20.37974491461163,391903
20.25759141342049,391904
25.60629204113485,391905
26.93633093478909,391906
26.19049929278505,391907
28.762966289227,391908
22.52223363124101,391909
20.397191238854315,391910
22.337320470503627,391911
27.176865719589777,391912
20.13137280368027,391913
26.57720212248973,391914
23.63746844939672,391915
21.024891464504833,391916
27.66905195216266,391917
26.748366870052322,391918
21.381754752772835,391919
24.264399553892858,391920
20.737078523907535,391921
24.36364903963473,391922
28.145015620644713,391923
27.373048453242653,391924
25.255378999576,391925
28.24888310757209,391926
23.891750933001735,391927
26.9794945672807,391928
23.88408373690844,391929
25.139049516938805,391930
20.775745183462096,391931
28.044054034336767,391932
26.87087169965643,391933
26.959516726188426,391934
23.2424804608313,391935
20.41563744894776,391936
23.442271570460605,391937
24.208765326952417,391938
29.297950272318523,391939
20.69381612708625,391940
27.5466531296561,391941
29.997072564536218,391942
27.805473708900667,391943
22.006826231191024,391944
29.774227986611066,391945
26.97634982985373,391946
24.512215337099676,391947
23.904162125976384,391948
29.550204020470943,391949
23.463324257898396,391950
23.1836019439797,391951
20.41742865620214,391952
20.297818165225905,391953
23.05874866966753,391954
24.47866464440581,391955
26.94227395146632,391956
28.48156972502133,391957
27.76591904648369,391958
22.286081590662945,391959
29.111599918479392,391960
20.059886827368423,391961
21.726785262974243,391962
28.725094216152996,391963
20.74906701648993,391964
22.333316693175895,391965
28.599469629307137,391966
20.088123284110655,391967
23.84698473858282,391968
23.42800463989216,391969
25.106776128270727,391970
22.08615973648911,391971
26.894319953474916,391972
28.570099413415605,391973
26.1808032856035,391974
26.47192548576701,391975
22.412677100294736,391976
24.504250378953515,391977
21.658386718959235,391978
29.197228846325878,391979
25.043492289823142,391980
21.547773661048648,391981
20.538927590685773,391982
23.767925938173043,391983
27.261213062487016,391984
25.106824705481543,391985
25.889490630168602,391986
24.02130617253367,391987
25.438577999561666,391988
29.920351319722194,391989
26.317017582889967,391990
26.16551918399903,391991
22.501357296294813,391992
21.48760882500182,391993
23.566366503805956,391994
27.52392033206398,391995
21.24061761576965,391996
22.57601149315012,391997
20.406063658751847,391998
29.843521418908374,391999
22.207504949918068,392000
23.552794379119668,392001
27.87429251359449,392002
28.843702731739263,392003
